CustomerID,Age,Gender,City,SubscriptionType,MonthlySpending,Tenure,NumberOfPurchases,CustomerSupportRequests,LoginFrequency,LastActivityDate,SatisfactionScore,PaymentMethod,DeviceType,AutoRenew,ChurnStatus
CUST2239,38,Female,Lahore,Standard,34.13,2,5,8,22.0,2026-05-10,1.0,EasyPaisa,iPhone,Yes,Yes
CUST2240,58,Male,Lahore,Premium,97.8,42,62,8,2.0,2026-03-07,2.0,EasyPaisa,Web,Yes,Yes
CUST2241,34,Male,Faisalabad,Premium,145.11,48,68,8,9.0,2026-01-04,5.0,Debit Card,Web,Yes,No
CUST2242,58,Male,Quetta,Premium,135.92,13,12,3,17.0,2026-04-30,2.0,EasyPaisa,Web,No,No
CUST2243,34,Male,Peshawar,Standard,31.42,7,11,1,23.0,2025-12-30,3.0,Debit Card,Web,Yes,No
CUST2244,45,Female,Karachi,Basic,27.92,24,37,7,15.0,2026-02-14,5.0,EasyPaisa,iPhone,Yes,No
CUST2245,58,Female,Lahore,Basic,21.34,17,24,6,1.0,2026-05-18,5.0,Bank Transfer,Android,Yes,No
CUST2246,35,Female,Karachi,Basic,19.88,17,29,9,26.0,2026-03-11,5.0,Debit Card,iPhone,Yes,No
CUST2247,50,Female,Faisalabad,Standard,52.04,17,17,1,7.0,2026-05-24,1.0,Debit Card,Web,Yes,No
CUST2248,21,Female,Peshawar,Basic,21.31,34,55,2,0.0,2026-03-16,4.0,EasyPaisa,iPhone,Yes,No
CUST2249,18,Male,Multan,Basic,24.53,59,90,10,4.0,2026-06-08,2.0,Credit Card,Web,Yes,Yes
CUST2250,29,Male,Karachi,Basic,24.29,50,72,1,25.0,2026-04-05,1.0,Debit Card,iPhone,Yes,No
CUST2251,25,Male,Faisalabad,Basic,29.2,27,46,7,17.0,2026-02-08,1.0,EasyPaisa,Web,No,Yes
CUST2252,44,Male,Multan,Basic,25.17,39,64,9,25.0,2026-01-05,5.0,JazzCash,Web,Yes,No
CUST2253,60,Female,Faisalabad,Basic,26.66,55,73,10,7.0,2026-02-15,4.0,Credit Card,Web,Yes,No
CUST2254,52,Male,Multan,Basic,16.94,18,33,8,1.0,2026-01-19,4.0,Bank Transfer,Android,No,Yes
CUST2255,56,Female,Quetta,Standard,37.61,28,42,3,17.0,2026-05-04,2.0,Bank Transfer,iPhone,Yes,No
CUST2256,36,Female,Multan,Basic,25.62,44,62,2,21.0,2025-12-25,3.0,Credit Card,Web,Yes,No
CUST2257,58,Male,Peshawar,Standard,45.04,12,13,5,17.0,2026-03-08,5.0,Bank Transfer,iPhone,Yes,No
CUST2258,57,Male,Rawalpindi,Standard,52.17,2,10,5,6.0,2026-01-23,4.0,Debit Card,Web,Yes,No
CUST2259,40,Female,Lahore,Standard,48.68,19,29,8,25.0,2026-03-11,4.0,JazzCash,Web,No,No
CUST2260,27,Male,Lahore,Standard,34.89,36,55,8,3.0,2026-05-13,1.0,JazzCash,Web,Yes,Yes
CUST2261,47,Male,Lahore,Basic,26.0,22,24,6,17.0,2026-02-26,2.0,Credit Card,iPhone,No,Yes
CUST2262,18,Male,Multan,Premium,127.38,48,77,2,1.0,2026-01-22,5.0,Credit Card,iPhone,No,No
CUST2263,58,Male,Peshawar,Basic,21.96,19,29,7,9.0,2026-02-24,4.0,Credit Card,Android,No,No
CUST2264,43,Female,Islamabad,Standard,68.16,7,13,10,11.0,2026-04-07,2.0,Bank Transfer,Web,No,Yes
CUST2265,33,Male,Rawalpindi,Standard,42.59,3,4,1,27.0,2026-03-31,4.0,EasyPaisa,Web,Yes,No
CUST2266,31,Female,Karachi,Basic,28.88,41,66,10,9.0,2026-02-05,3.0,EasyPaisa,iPhone,Yes,No
CUST2267,55,Male,Islamabad,Basic,12.96,31,54,4,2.0,2026-05-07,2.0,Bank Transfer,Android,No,Yes
CUST2268,38,Female,Rawalpindi,Standard,63.06,40,58,5,6.0,2026-03-13,1.0,Credit Card,Web,No,No
CUST2269,39,Female,Peshawar,Standard,56.95,24,35,7,7.0,2026-03-18,4.0,Credit Card,Web,Yes,No
CUST2270,64,Female,Rawalpindi,Standard,60.07,10,10,10,28.0,2026-06-19,5.0,Bank Transfer,iPhone,Yes,No
CUST2271,61,Female,Islamabad,Standard,57.27,28,38,4,9.0,2026-05-23,1.0,EasyPaisa,Android,Yes,No
CUST2272,46,Female,Quetta,Basic,27.06,7,13,9,9.0,2026-04-09,2.0,Bank Transfer,iPhone,Yes,Yes
CUST2273,54,Female,Faisalabad,Basic,,3,1,0,,2026-01-30,,Debit Card,iPhone,Yes,No
CUST2274,26,Male,Karachi,Basic,23.95,34,51,4,17.0,2026-04-25,2.0,EasyPaisa,Web,Yes,No
CUST2275,18,Female,Lahore,Standard,36.74,42,69,1,26.0,2026-01-29,1.0,EasyPaisa,Web,Yes,No
CUST2276,60,Male,Rawalpindi,Standard,49.98,23,30,6,21.0,2026-01-14,1.0,Bank Transfer,iPhone,No,No
CUST2277,62,Male,Lahore,Basic,16.34,59,92,10,19.0,2025-12-26,2.0,Bank Transfer,iPhone,Yes,Yes
CUST2278,49,Male,Quetta,Basic,13.39,21,28,8,23.0,2026-01-09,1.0,EasyPaisa,iPhone,No,Yes
CUST2279,34,Female,Karachi,Basic,28.19,47,73,7,1.0,2026-01-07,3.0,Debit Card,Web,Yes,Yes
CUST2280,30,Male,Peshawar,Basic,16.38,52,83,10,17.0,2026-05-09,2.0,Debit Card,Web,No,Yes
CUST2281,59,Male,Karachi,Basic,26.41,16,23,9,6.0,2026-01-27,5.0,Credit Card,Web,No,No
CUST2282,42,Female,Karachi,Basic,11.73,40,63,1,9.0,2026-05-02,3.0,JazzCash,Android,No,No
CUST2283,30,Male,Quetta,Standard,61.63,34,39,2,2.0,2026-03-10,2.0,Debit Card,iPhone,No,Yes
CUST2284,50,Male,Peshawar,Standard,67.18,21,26,8,19.0,2026-01-16,1.0,Debit Card,Web,No,Yes
CUST2285,30,Female,Rawalpindi,Standard,66.35,2,7,1,2.0,2026-06-09,5.0,Credit Card,iPhone,Yes,No
CUST2286,26,Female,Peshawar,Basic,15.43,43,55,2,1.0,2026-05-24,3.0,Credit Card,Web,Yes,No
CUST2287,21,Female,Islamabad,Standard,34.85,30,46,3,8.0,2026-02-17,4.0,EasyPaisa,Android,Yes,No
CUST2288,63,Male,Multan,Premium,70.59,31,48,0,13.0,2026-05-25,1.0,Credit Card,iPhone,Yes,No
CUST2289,42,Female,Islamabad,Basic,,12,14,2,,2026-02-13,,Debit Card,Web,Yes,No
CUST2290,22,Female,Quetta,Basic,,57,83,6,,2026-05-18,,Credit Card,Android,Yes,No
CUST2291,53,Male,Islamabad,Basic,15.94,56,77,9,23.0,2026-04-24,3.0,EasyPaisa,Android,No,No
CUST2292,29,Female,Islamabad,Basic,,13,23,10,,2026-02-13,,JazzCash,Android,No,No
CUST2293,57,Female,Islamabad,Basic,19.32,28,43,6,7.0,2026-06-04,5.0,Debit Card,iPhone,Yes,No
CUST2294,55,Male,Karachi,Basic,18.8,29,41,3,1.0,2026-01-26,1.0,Bank Transfer,Web,Yes,Yes
CUST2295,64,Male,Rawalpindi,Basic,20.42,24,40,9,7.0,2026-01-04,3.0,Debit Card,Android,Yes,No
CUST2296,19,Male,Lahore,Standard,35.57,55,90,0,29.0,2026-01-22,5.0,EasyPaisa,Android,Yes,No
CUST2297,28,Female,Lahore,Standard,55.04,38,57,4,15.0,2026-02-19,5.0,JazzCash,Web,Yes,No
CUST2298,40,Female,Lahore,Basic,29.61,39,56,8,3.0,2026-03-22,1.0,Debit Card,Android,Yes,Yes
CUST2299,51,Male,Lahore,Basic,14.77,14,25,6,7.0,2026-05-21,2.0,JazzCash,Android,No,Yes
CUST2300,44,Female,Lahore,Standard,68.53,33,50,8,20.0,2026-06-01,1.0,Debit Card,Web,Yes,Yes
CUST2301,42,Female,Quetta,Standard,47.84,10,16,3,14.0,2026-01-09,3.0,Bank Transfer,Android,Yes,No
CUST2302,39,Female,Peshawar,Premium,133.18,26,46,10,13.0,2026-03-17,2.0,Bank Transfer,Android,Yes,No
CUST2303,48,Female,Peshawar,Basic,10.19,47,62,7,13.0,2026-03-21,1.0,EasyPaisa,Android,Yes,Yes
CUST2304,55,Male,Peshawar,Basic,27.24,4,5,9,7.0,2026-05-02,4.0,Debit Card,Web,Yes,No
CUST2305,40,Female,Karachi,Basic,10.42,23,38,8,11.0,2026-02-12,3.0,Debit Card,Android,No,No
CUST2306,55,Male,Karachi,Basic,21.47,11,18,4,4.0,2026-01-18,5.0,Bank Transfer,Web,Yes,No
CUST2307,59,Male,Multan,Basic,11.29,33,47,9,2.0,2026-04-25,5.0,Credit Card,Web,No,Yes
CUST2308,18,Female,Lahore,Basic,18.18,42,62,9,28.0,2026-01-29,2.0,Credit Card,iPhone,Yes,No
CUST2309,21,Male,Multan,Basic,28.23,47,68,7,24.0,2026-05-30,5.0,EasyPaisa,Android,Yes,No
CUST2310,22,Female,Peshawar,Basic,23.13,56,84,3,6.0,2026-03-08,5.0,Bank Transfer,iPhone,No,No
CUST2311,18,Female,Quetta,Standard,37.19,2,5,4,23.0,2026-02-04,2.0,Credit Card,Web,Yes,No
CUST2312,52,Female,Islamabad,Standard,47.68,1,1,5,28.0,2026-03-16,5.0,JazzCash,Android,Yes,No
CUST2313,22,Female,Quetta,Basic,18.4,48,69,7,11.0,2026-06-12,3.0,Bank Transfer,Android,No,No
CUST2314,45,Female,Multan,Basic,26.54,12,23,5,22.0,2026-01-25,5.0,Debit Card,Web,Yes,No
CUST2315,31,Male,Rawalpindi,Basic,18.44,24,32,5,5.0,2026-02-02,1.0,Bank Transfer,Android,Yes,No
CUST2316,55,Female,Lahore,Standard,44.85,37,49,3,7.0,2026-02-09,2.0,Credit Card,Android,Yes,No
CUST2317,39,Male,Multan,Basic,18.67,8,12,1,25.0,2026-02-07,5.0,JazzCash,Web,Yes,No
CUST2318,43,Male,Islamabad,Standard,50.83,16,17,9,23.0,2026-04-24,1.0,Bank Transfer,Android,Yes,No
CUST2319,26,Male,Rawalpindi,Basic,26.81,15,27,2,1.0,2026-05-31,2.0,Bank Transfer,Android,Yes,Yes
CUST2320,51,Male,Lahore,Premium,96.61,1,5,7,4.0,2026-06-06,4.0,JazzCash,Web,Yes,No
CUST2321,33,Male,Lahore,Standard,33.09,57,83,6,19.0,2026-02-03,4.0,Bank Transfer,iPhone,Yes,No
CUST2322,47,Male,Peshawar,Standard,39.32,36,58,10,6.0,2026-02-15,1.0,Debit Card,iPhone,Yes,Yes
CUST2323,52,Male,Islamabad,Standard,,33,42,7,,2026-03-23,,JazzCash,iPhone,No,Yes
CUST2324,31,Female,Karachi,Basic,27.29,13,18,10,5.0,2026-04-21,3.0,Bank Transfer,Android,No,No
CUST2325,52,Female,Islamabad,Premium,117.9,34,55,9,16.0,2026-01-17,1.0,Bank Transfer,Android,No,No
CUST2326,54,Female,Multan,Premium,148.07,36,54,6,6.0,2026-01-09,4.0,JazzCash,iPhone,Yes,No
CUST2327,25,Male,Rawalpindi,Basic,25.06,7,1,9,24.0,2026-01-19,4.0,Debit Card,Web,No,No
CUST2328,46,Female,Rawalpindi,Standard,66.64,52,74,7,12.0,2026-05-04,1.0,Bank Transfer,iPhone,No,Yes
CUST2329,40,Male,Islamabad,Standard,44.34,17,29,9,24.0,2026-06-20,4.0,EasyPaisa,Android,No,No
CUST2330,50,Female,Peshawar,Standard,51.53,43,66,3,19.0,2026-03-15,3.0,Credit Card,Android,Yes,No
CUST2331,41,Male,Multan,Basic,29.56,9,20,2,22.0,2026-03-01,2.0,Credit Card,iPhone,Yes,No
CUST2332,27,Male,Faisalabad,Standard,60.96,53,81,5,17.0,2026-05-09,2.0,EasyPaisa,Android,No,No
CUST2333,25,Female,Karachi,Premium,,9,8,4,,2026-03-13,,Bank Transfer,iPhone,Yes,No
CUST2334,43,Female,Quetta,Basic,26.19,53,85,2,29.0,2026-03-22,1.0,EasyPaisa,iPhone,Yes,No
CUST2335,38,Female,Peshawar,Basic,27.77,3,13,5,13.0,2026-04-04,1.0,JazzCash,iPhone,Yes,Yes
CUST2336,37,Male,Quetta,Standard,58.39,36,47,3,15.0,2026-01-09,2.0,Bank Transfer,Web,Yes,No
CUST2337,22,Female,Rawalpindi,Basic,10.44,19,26,8,10.0,2026-02-26,1.0,JazzCash,iPhone,Yes,Yes
CUST2338,49,Male,Islamabad,Standard,46.2,32,49,7,4.0,2026-01-24,2.0,EasyPaisa,iPhone,No,Yes
CUST2339,54,Male,Multan,Premium,116.89,7,13,4,14.0,2025-12-26,2.0,Credit Card,Web,No,No
CUST2340,47,Male,Islamabad,Basic,10.17,32,46,3,24.0,2026-05-13,5.0,Bank Transfer,Android,No,No
CUST2341,21,Male,Rawalpindi,Basic,27.97,2,3,5,11.0,2026-05-12,2.0,Bank Transfer,Android,Yes,Yes
CUST2342,42,Male,Rawalpindi,Standard,46.29,12,19,4,15.0,2026-01-22,5.0,Bank Transfer,Android,Yes,No
CUST2343,27,Male,Lahore,Basic,15.75,42,58,9,20.0,2026-06-09,5.0,JazzCash,Android,Yes,No
CUST2344,41,Male,Quetta,Premium,141.78,12,24,8,17.0,2026-01-19,3.0,Bank Transfer,Web,Yes,No
CUST2345,21,Female,Islamabad,Basic,12.91,42,55,5,4.0,2026-01-29,3.0,Debit Card,Web,Yes,No
CUST2346,49,Male,Faisalabad,Standard,36.84,47,63,1,4.0,2026-04-19,1.0,JazzCash,iPhone,Yes,Yes
CUST2347,39,Female,Karachi,Basic,27.05,18,19,10,15.0,2026-03-12,5.0,EasyPaisa,Web,Yes,No
CUST2348,60,Female,Multan,Standard,56.83,24,38,1,1.0,2026-03-02,5.0,JazzCash,Android,Yes,No
CUST2349,40,Male,Faisalabad,Basic,10.8,33,37,8,13.0,2026-03-11,5.0,EasyPaisa,iPhone,Yes,No
CUST2350,57,Female,Islamabad,Standard,42.75,25,35,6,17.0,2026-06-13,5.0,Credit Card,Web,Yes,No
CUST2351,18,Female,Peshawar,Basic,28.65,11,24,8,16.0,2026-03-21,3.0,Credit Card,iPhone,Yes,No
CUST2352,50,Male,Islamabad,Premium,145.07,21,30,4,12.0,2026-06-10,4.0,EasyPaisa,Web,Yes,No
CUST2353,28,Male,Rawalpindi,Basic,12.85,14,22,0,10.0,2026-02-13,5.0,Credit Card,iPhone,Yes,No
CUST2354,54,Female,Lahore,Premium,122.3,7,7,5,1.0,2026-02-05,3.0,EasyPaisa,iPhone,No,Yes
CUST2355,41,Male,Rawalpindi,Premium,147.47,9,9,9,9.0,2026-06-15,2.0,JazzCash,iPhone,Yes,No
CUST2356,41,Male,Quetta,Standard,32.48,47,62,7,1.0,2026-03-09,2.0,JazzCash,Web,No,Yes
CUST2357,42,Female,Lahore,Basic,28.83,4,11,5,14.0,2026-06-03,4.0,Credit Card,Android,Yes,No
CUST2358,30,Female,Multan,Basic,22.81,53,76,9,24.0,2026-03-04,5.0,Debit Card,Android,No,No
CUST2359,57,Female,Peshawar,Standard,49.39,8,18,3,17.0,2026-01-14,3.0,EasyPaisa,Android,Yes,No
CUST2360,57,Male,Lahore,Basic,11.78,31,43,6,5.0,2026-04-30,2.0,Bank Transfer,iPhone,No,Yes
CUST2361,62,Male,Islamabad,Premium,75.33,16,15,2,27.0,2026-01-11,5.0,EasyPaisa,Web,Yes,No
CUST2362,25,Female,Lahore,Basic,23.12,49,68,6,23.0,2026-06-08,5.0,EasyPaisa,iPhone,Yes,No
CUST2363,56,Male,Karachi,Basic,14.9,17,22,7,20.0,2026-02-03,2.0,Debit Card,Web,Yes,Yes
CUST2364,25,Male,Faisalabad,Basic,22.81,30,37,8,21.0,2026-05-09,4.0,EasyPaisa,Android,Yes,No
CUST2365,37,Male,Rawalpindi,Basic,18.86,9,14,0,2.0,2026-03-01,4.0,JazzCash,Android,Yes,No
CUST2366,50,Female,Rawalpindi,Standard,45.61,18,25,0,14.0,2025-12-23,2.0,Debit Card,Android,Yes,No
CUST2367,53,Male,Peshawar,Basic,10.84,42,64,0,10.0,2026-01-17,2.0,Bank Transfer,iPhone,No,Yes
CUST2368,19,Male,Islamabad,Basic,17.84,12,12,7,13.0,2026-05-06,5.0,JazzCash,Web,Yes,No
CUST2369,49,Female,Karachi,Standard,53.37,9,16,5,29.0,2026-06-01,5.0,Credit Card,Android,Yes,No
CUST2370,28,Female,Rawalpindi,Basic,18.17,45,58,1,23.0,2026-06-16,5.0,Credit Card,Web,Yes,No
CUST2371,46,Female,Quetta,Basic,15.02,37,57,7,28.0,2026-03-19,4.0,Credit Card,iPhone,Yes,No
CUST2372,51,Female,Faisalabad,Basic,23.53,39,63,6,21.0,2026-06-05,2.0,Debit Card,Android,Yes,No
CUST2373,38,Female,Karachi,Basic,27.1,47,67,4,29.0,2026-04-01,3.0,Bank Transfer,Android,Yes,No
CUST2374,57,Female,Islamabad,Basic,25.44,16,23,0,24.0,2026-01-05,3.0,JazzCash,iPhone,No,No
CUST2375,52,Male,Multan,Premium,85.95,46,77,3,6.0,2026-05-24,5.0,Credit Card,iPhone,Yes,No
CUST2376,63,Male,Multan,Standard,56.36,17,31,1,2.0,2026-05-17,3.0,EasyPaisa,Android,Yes,No
CUST2377,19,Male,Rawalpindi,Standard,51.53,43,64,4,24.0,2026-04-30,3.0,Credit Card,Android,No,No
CUST2378,40,Female,Islamabad,Standard,39.01,9,11,6,30.0,2026-04-23,1.0,EasyPaisa,iPhone,Yes,No
CUST2379,45,Female,Quetta,Standard,41.61,37,49,5,15.0,2026-03-09,4.0,Bank Transfer,Web,Yes,No
CUST2380,30,Male,Rawalpindi,Basic,17.25,51,76,8,27.0,2026-04-20,4.0,EasyPaisa,iPhone,No,No
CUST2381,37,Female,Quetta,Basic,27.81,9,5,4,16.0,2026-06-14,1.0,Debit Card,iPhone,Yes,Yes
CUST2382,53,Male,Rawalpindi,Basic,18.35,58,89,2,23.0,2026-04-28,1.0,JazzCash,Web,Yes,No
CUST2383,62,Female,Faisalabad,Basic,21.87,48,80,10,24.0,2026-05-30,3.0,Debit Card,Android,Yes,No
CUST2384,22,Male,Faisalabad,Standard,53.52,31,44,4,28.0,2026-05-03,2.0,Debit Card,Web,Yes,No
CUST2385,24,Female,Islamabad,Standard,30.89,17,18,4,25.0,2026-05-12,1.0,JazzCash,Web,No,No
CUST2386,36,Male,Rawalpindi,Basic,10.29,12,19,8,14.0,2026-03-14,2.0,Debit Card,Web,Yes,Yes
CUST2387,49,Male,Multan,Basic,11.86,33,42,2,29.0,2026-03-20,4.0,Debit Card,iPhone,Yes,No
CUST2388,41,Female,Rawalpindi,Basic,13.21,36,56,1,1.0,2026-03-03,1.0,JazzCash,iPhone,Yes,Yes
CUST2389,37,Female,Peshawar,Basic,28.46,23,29,1,19.0,2026-04-21,1.0,EasyPaisa,Android,Yes,No
CUST2390,30,Female,Quetta,Standard,53.05,7,15,4,28.0,2026-01-19,2.0,JazzCash,Web,Yes,No
CUST2391,31,Female,Karachi,Premium,122.16,18,42,5,3.0,2026-06-17,5.0,EasyPaisa,Web,Yes,No
CUST2392,32,Female,Lahore,Premium,127.99,20,21,3,29.0,2026-03-28,1.0,JazzCash,Web,Yes,No
CUST2393,23,Female,Peshawar,Premium,136.86,12,7,1,27.0,2026-06-15,4.0,Bank Transfer,Android,Yes,No
CUST2394,40,Male,Faisalabad,Standard,63.7,20,29,7,29.0,2026-06-08,2.0,JazzCash,iPhone,Yes,No
CUST2395,55,Male,Peshawar,Basic,19.11,54,81,10,3.0,2026-01-20,1.0,JazzCash,Android,No,Yes
CUST2396,24,Female,Lahore,Standard,49.12,28,39,5,20.0,2026-04-28,3.0,Bank Transfer,iPhone,Yes,No
CUST2397,51,Female,Peshawar,Basic,24.93,13,12,3,3.0,2025-12-26,3.0,Bank Transfer,Web,Yes,No
CUST2398,50,Male,Islamabad,Premium,91.23,15,31,6,0.0,2026-01-26,1.0,EasyPaisa,Web,Yes,Yes
CUST2399,35,Female,Rawalpindi,Premium,94.34,30,45,3,9.0,2026-02-02,3.0,EasyPaisa,Android,Yes,No
CUST2400,52,Male,Rawalpindi,Standard,66.14,38,54,0,8.0,2026-06-04,3.0,Bank Transfer,iPhone,Yes,No
CUST2401,59,Male,Islamabad,Standard,53.3,39,46,1,0.0,2026-03-13,4.0,Bank Transfer,Web,Yes,No
CUST2402,38,Male,Multan,Standard,36.89,4,8,1,0.0,2026-03-25,2.0,Credit Card,iPhone,Yes,Yes
CUST2403,22,Male,Rawalpindi,Basic,23.84,45,63,0,9.0,2026-05-24,1.0,Credit Card,Android,No,Yes
CUST2404,40,Male,Quetta,Standard,44.06,10,12,7,17.0,2026-02-15,1.0,EasyPaisa,Android,Yes,Yes
CUST2405,25,Female,Rawalpindi,Basic,14.9,18,27,3,15.0,2026-06-03,4.0,Bank Transfer,iPhone,Yes,No
CUST2406,40,Male,Multan,Basic,18.0,24,26,4,6.0,2026-05-29,3.0,EasyPaisa,Android,Yes,No
CUST2407,30,Female,Islamabad,Standard,35.12,23,34,3,16.0,2025-12-29,3.0,Debit Card,Android,No,No
CUST2408,51,Female,Faisalabad,Standard,56.82,10,13,4,12.0,2026-02-28,2.0,Bank Transfer,iPhone,Yes,No
CUST2409,51,Female,Islamabad,Basic,24.24,32,44,6,0.0,2026-04-28,2.0,Bank Transfer,iPhone,Yes,Yes
CUST2410,38,Male,Quetta,Basic,28.67,2,1,10,7.0,2026-05-26,1.0,EasyPaisa,iPhone,Yes,Yes
CUST2411,48,Male,Multan,Standard,55.89,26,47,2,11.0,2026-04-29,1.0,Credit Card,Android,Yes,No
CUST2412,62,Male,Multan,Standard,47.97,2,2,2,12.0,2026-01-06,3.0,JazzCash,Web,Yes,No
CUST2413,48,Female,Rawalpindi,Standard,42.21,7,5,9,22.0,2026-05-16,2.0,Bank Transfer,Android,Yes,Yes
CUST2414,49,Female,Lahore,Basic,25.49,44,61,6,30.0,2026-02-10,5.0,Debit Card,Web,No,No
CUST2415,38,Female,Rawalpindi,Basic,14.86,57,82,8,2.0,2026-04-14,5.0,JazzCash,Web,Yes,No
CUST2416,56,Male,Peshawar,Basic,13.15,41,64,2,24.0,2026-02-25,1.0,JazzCash,Android,No,No
CUST2417,28,Male,Faisalabad,Basic,26.12,16,27,7,9.0,2026-05-08,4.0,Debit Card,iPhone,No,No
CUST2418,26,Male,Lahore,Premium,70.48,60,90,6,2.0,2026-06-13,3.0,EasyPaisa,Web,No,Yes
CUST2419,52,Female,Faisalabad,Standard,47.55,5,5,4,12.0,2026-06-06,3.0,Debit Card,iPhone,Yes,No
CUST2420,31,Male,Peshawar,Basic,26.19,48,68,2,5.0,2025-12-29,5.0,EasyPaisa,Android,Yes,No
CUST2421,51,Female,Islamabad,Basic,28.72,26,43,2,3.0,2026-04-19,5.0,JazzCash,Android,Yes,No
CUST2422,42,Female,Lahore,Basic,22.33,28,39,3,2.0,2026-06-04,3.0,Debit Card,Android,No,Yes
CUST2423,45,Female,Peshawar,Basic,13.55,21,38,9,1.0,2026-05-06,5.0,Bank Transfer,Web,Yes,No
CUST2424,18,Male,Multan,Basic,29.49,56,89,3,0.0,2026-05-16,3.0,Debit Card,Web,Yes,No
CUST2425,46,Female,Multan,Premium,97.92,27,38,8,15.0,2026-01-24,4.0,Credit Card,Android,Yes,No
CUST2426,22,Female,Faisalabad,Basic,18.69,18,22,10,9.0,2026-03-24,1.0,JazzCash,Android,No,Yes
CUST2427,50,Female,Quetta,Basic,19.7,49,76,3,9.0,2026-02-07,1.0,JazzCash,Web,No,Yes
CUST2428,45,Male,Multan,Basic,29.52,34,45,6,8.0,2026-03-20,2.0,Credit Card,Web,Yes,Yes
CUST2429,61,Male,Quetta,Basic,10.63,4,8,10,9.0,2025-12-28,5.0,Debit Card,Web,Yes,No
CUST2430,18,Female,Multan,Standard,35.51,24,42,0,11.0,2026-01-21,2.0,Credit Card,iPhone,Yes,No
CUST2431,53,Male,Peshawar,Basic,26.86,14,17,0,1.0,2026-05-04,5.0,Bank Transfer,Android,Yes,No
CUST2432,47,Male,Faisalabad,Basic,23.12,10,18,3,3.0,2026-02-20,3.0,Credit Card,Android,Yes,No
CUST2433,33,Male,Islamabad,Premium,136.33,12,17,5,7.0,2026-01-15,5.0,EasyPaisa,Android,Yes,No
CUST2434,57,Female,Karachi,Premium,104.2,10,15,5,26.0,2026-04-08,3.0,Credit Card,iPhone,No,No
CUST2435,56,Male,Rawalpindi,Basic,24.68,26,46,10,5.0,2026-01-14,3.0,Credit Card,iPhone,No,No
CUST2436,47,Female,Quetta,Standard,36.06,36,49,1,5.0,2026-05-13,3.0,Credit Card,iPhone,Yes,No
CUST2437,29,Female,Islamabad,Standard,32.76,36,52,1,15.0,2026-04-05,1.0,Credit Card,Web,No,No
CUST2438,26,Male,Lahore,Basic,17.31,59,88,3,12.0,2026-04-15,1.0,Debit Card,iPhone,No,Yes
CUST2439,27,Female,Karachi,Basic,29.88,40,53,0,25.0,2026-05-10,1.0,Debit Card,Android,Yes,No
CUST2440,21,Female,Rawalpindi,Standard,45.08,44,70,9,22.0,2026-01-07,2.0,Credit Card,Android,No,No
CUST2441,27,Female,Multan,Standard,51.06,49,70,1,18.0,2026-06-09,4.0,JazzCash,Web,Yes,No
CUST2442,57,Male,Karachi,Standard,58.91,2,5,7,18.0,2026-04-30,3.0,Credit Card,Android,Yes,Yes
CUST2443,61,Female,Peshawar,Basic,13.88,45,57,4,12.0,2026-05-06,1.0,Credit Card,iPhone,Yes,No
CUST2444,47,Female,Lahore,Standard,60.63,49,80,5,23.0,2026-02-02,1.0,Credit Card,Web,No,No
CUST2445,55,Female,Quetta,Basic,26.29,50,76,10,8.0,2026-03-03,1.0,JazzCash,Web,Yes,Yes
CUST2446,52,Male,Rawalpindi,Basic,17.84,15,30,6,11.0,2026-05-16,1.0,JazzCash,Android,Yes,Yes
CUST2447,22,Female,Peshawar,Standard,53.85,46,83,7,28.0,2026-01-15,4.0,JazzCash,Web,No,No
CUST2448,26,Male,Multan,Basic,10.45,40,58,0,18.0,2026-05-09,1.0,Debit Card,Android,No,Yes
CUST2449,46,Male,Rawalpindi,Standard,61.93,13,13,4,27.0,2026-04-28,2.0,EasyPaisa,Web,Yes,No
CUST2450,45,Female,Karachi,Standard,42.87,27,44,6,14.0,2026-03-25,5.0,Bank Transfer,Web,Yes,No
CUST2451,18,Female,Quetta,Basic,10.99,60,94,10,17.0,2026-03-24,2.0,Credit Card,iPhone,Yes,Yes
CUST2452,30,Female,Peshawar,Basic,14.16,56,80,8,14.0,2026-03-24,5.0,Credit Card,iPhone,Yes,No
CUST2453,18,Female,Quetta,Standard,48.49,51,77,9,18.0,2025-12-25,2.0,EasyPaisa,iPhone,Yes,Yes
CUST2454,48,Male,Lahore,Basic,29.75,55,77,8,28.0,2025-12-24,2.0,Credit Card,Web,Yes,No
CUST2455,45,Female,Karachi,Standard,59.24,37,60,3,12.0,2026-03-11,3.0,Debit Card,Android,Yes,No
CUST2456,62,Female,Rawalpindi,Basic,29.55,37,57,3,11.0,2026-05-24,3.0,Debit Card,Android,No,No
CUST2457,21,Male,Rawalpindi,Basic,14.98,47,68,2,6.0,2026-05-27,1.0,Debit Card,iPhone,Yes,No
CUST2458,52,Male,Faisalabad,Standard,63.48,43,59,4,22.0,2026-04-26,4.0,JazzCash,Android,Yes,No
CUST2459,62,Male,Islamabad,Standard,58.69,25,41,3,19.0,2026-05-01,2.0,Credit Card,iPhone,Yes,No
CUST2460,26,Female,Multan,Standard,66.44,24,39,7,15.0,2026-04-12,3.0,Bank Transfer,Web,Yes,No
CUST2461,49,Male,Quetta,Standard,36.41,56,81,8,23.0,2026-04-06,3.0,Credit Card,Android,Yes,No
CUST2462,41,Female,Karachi,Basic,20.41,24,36,7,8.0,2026-04-24,5.0,Bank Transfer,Web,Yes,No
